distance,hour,fare
0.0,17,5.0507035
0.01,17,5.0525074
0.02,17,5.0543118
0.03,17,5.0554724
0.04,17,5.055741
0.05,17,5.0560102
0.06,17,5.0562773
0.07,17,5.0572343
0.08,17,5.0587406
0.09,17,5.0602465
0.1,17,5.0617533
0.11,17,5.0632586
0.12,17,5.064765
0.13,17,5.066272
0.14,17,5.0677776
0.15,17,5.069212
0.16,17,5.0706973
0.17,17,5.0722947
0.18,17,5.0738926
0.19,17,5.07549
0.2,17,5.0770874
0.21,17,5.078685
0.22,17,5.0802817
0.23,17,5.0818796
0.24,17,5.083477
0.25,17,5.0850744
0.26,17,5.086673
0.27,17,5.08827
0.28,17,5.089867
0.29,17,5.0914645
0.3,17,5.093063
0.31,17,5.09466
0.32,17,5.096257
0.33,17,5.097855
0.34,17,5.099453
0.35,17,5.10097
0.36,17,5.1020136
0.37,17,5.103057
0.38,17,5.104101
0.39,17,5.1051445
0.4,17,5.106188
0.41,17,5.1072326
0.42,17,5.1082745
0.43,17,5.1093187
0.44,17,5.110363
0.45,17,5.1114063
0.46,17,5.114059
0.47,17,5.119775
0.48,17,5.125588
0.49,17,5.131397
0.5,17,5.1372066
0.51,17,5.143016
0.52,17,5.148825
0.53,17,5.1546345
0.54,17,5.1604443
0.55,17,5.166254
0.56,17,5.172063
0.57,17,5.177872
0.58,17,5.1836815
0.59,17,5.1894913
0.6,17,5.1952996
0.61,17,5.2011094
0.62,17,5.206919
0.63,17,5.2127285
0.64,17,5.2185373
0.65,17,5.2243466
0.66,17,5.230157
0.67,17,5.235966
0.68,17,5.241679
0.69,17,5.249338
0.7,17,5.2615066
0.71,17,5.2742214
0.72,17,5.286935
0.73,17,5.2996497
0.74,17,5.3123636
0.75,17,5.3250775
0.76,17,5.3377914
0.77,17,5.350506
0.78,17,5.3632197
0.79,17,5.3759336
0.8,17,5.3886476
0.81,17,5.4013624
0.82,17,5.4145794
0.83,17,5.4292793
0.84,17,5.443978
0.85,17,5.466615
0.86,17,5.4919963
0.87,17,5.517377
0.88,17,5.542758
0.89,17,5.568138
0.9,17,5.5935187
0.91,17,5.618899
0.92,17,5.6442795
0.93,17,5.6696606
0.94,17,5.695041
0.95,17,5.720422
0.96,17,5.7458024
0.97,17,5.7711835
0.98,17,5.796564
0.99,17,5.8219433
1.0,17,5.8473244
1.01,17,5.872706
1.02,17,5.8980865
1.03,17,5.923468
1.04,17,5.948848
1.05,17,5.974228
1.06,17,5.9996095
1.07,17,6.0254016
1.08,17,6.0509925
1.09,17,6.0765815
1.1,17,6.102172
1.11,17,6.1277623
1.12,17,6.153352
1.13,17,6.1789417
1.14,17,6.2045317
1.15,17,6.230122
1.16,17,6.2557125
1.17,17,6.281302
1.18,17,6.3068924
1.19,17,6.3324833
1.2,17,6.3580723
1.21,17,6.383662
1.22,17,6.409253
1.23,17,6.434843
1.24,17,6.460433
1.25,17,6.486023
1.26,17,6.511612
1.27,17,6.5372024
1.28,17,6.5632124
1.29,17,6.589282
1.3,17,6.615353
1.31,17,6.6414237
1.32,17,6.667494
1.33,17,6.6935644
1.34,17,6.719635
