distance,hour,fare
0.0,1,4.107458
0.01,1,4.109635
0.02,1,4.111812
0.03,1,4.113988
0.04,1,4.116165
0.05,1,4.118342
0.06,1,4.1205187
0.07,1,4.1226954
0.08,1,4.1248717
0.09,1,4.127048
0.1,1,4.129225
0.11,1,4.1314025
0.12,1,4.133579
0.13,1,4.1357546
0.14,1,4.1379323
0.15,1,4.1401086
0.16,1,4.142285
0.17,1,4.1444626
0.18,1,4.1466393
0.19,1,4.1488147
0.2,1,4.150993
0.21,1,4.1531696
0.22,1,4.155346
0.23,1,4.1575227
0.24,1,4.1596985
0.25,1,4.1618757
0.26,1,4.164053
0.27,1,4.1662292
0.28,1,4.168406
0.29,1,4.1705832
0.3,1,4.172759
0.31,1,4.1749363
0.32,1,4.1771126
0.33,1,4.1792903
0.34,1,4.181467
0.35,1,4.1836433
0.36,1,4.1858196
0.37,1,4.1879973
0.38,1,4.1901736
0.39,1,4.19235
0.4,1,4.1945267
0.41,1,4.1967034
0.42,1,4.1988807
0.43,1,4.201057
0.44,1,4.2032337
0.45,1,4.20541
0.46,1,4.2075872
0.47,1,4.2099643
0.48,1,4.212458
0.49,1,4.2149525
0.5,1,4.2174454
0.51,1,4.2199397
0.52,1,4.222434
0.53,1,4.2249284
0.54,1,4.227422
0.55,1,4.2299166
0.56,1,4.23241
0.57,1,4.2349043
0.58,1,4.237398
0.59,1,4.239891
0.6,1,4.242386
0.61,1,4.2448797
0.62,1,4.2473745
0.63,1,4.249868
0.64,1,4.2523623
0.65,1,4.2548566
0.66,1,4.262172
0.67,1,4.271813
0.68,1,4.2814536
0.69,1,4.291095
0.7,1,4.300736
0.71,1,4.3103766
0.72,1,4.320018
0.73,1,4.3296595
0.74,1,4.3393006
0.75,1,4.348942
0.76,1,4.3585835
0.77,1,4.368224
0.78,1,4.3778663
0.79,1,4.3875065
0.8,1,4.397147
0.81,1,4.4067874
0.82,1,4.4164295
0.83,1,4.42607
0.84,1,4.435712
0.85,1,4.4453526
0.86,1,4.4549937
0.87,1,4.464635
0.88,1,4.4742765
0.89,1,4.483917
0.9,1,4.493558
0.91,1,4.5031996
0.92,1,4.5128403
0.93,1,4.522482
0.94,1,4.5341496
0.95,1,4.5465555
0.96,1,4.558961
0.97,1,4.571367
0.98,1,4.5837727
0.99,1,4.596179
1.0,1,4.6085854
1.01,1,4.6209917
1.02,1,4.633398
1.03,1,4.645803
1.04,1,4.65821
1.05,1,4.6706157
1.06,1,4.682141
1.07,1,4.6921363
1.08,1,4.7021337
1.09,1,4.7121296
1.1,1,4.7221255
1.11,1,4.732122
1.12,1,4.7421174
1.13,1,4.752115
1.14,1,4.7621107
1.15,1,4.7721076
1.16,1,4.782103
1.17,1,4.7920995
1.18,1,4.8020964
1.19,1,4.812092
1.2,1,4.8220882
1.21,1,4.8320837
1.22,1,4.842081
1.23,1,4.852077
1.24,1,4.8620725
1.25,1,4.8720703
1.26,1,4.8820667
1.27,1,4.892062
1.28,1,4.9020576
1.29,1,4.912116
1.3,1,4.922305
1.31,1,4.932493
1.32,1,4.9426823
1.33,1,4.9528723
1.34,1,4.963061
1.35,1,4.97325
1.36,1,4.98344
1.37,1,4.993629
1.38,1,5.0038176
1.39,1,5.0140066
1.4,1,5.024195
1.41,1,5.034384
1.42,1,5.046127
1.43,1,5.0589094
1.44,1,5.0716915
1.45,1,5.084473
1.46,1,5.0972567
1.47,1,5.1100388
1.48,1,5.122821
1.49,1,5.135602
1.5,1,5.148383
1.51,1,5.161165
1.52,1,5.1739483
1.53,1,5.1867304
1.54,1,5.199513
1.55,1,5.212294
1.56,1,5.2250757
1.57,1,5.2378573
1.58,1,5.250639
1.59,1,5.263422
1.6,1,5.276203
1.61,1,5.2889857
1.62,1,5.301769
1.63,1,5.3145494
1.64,1,5.3273325
1.65,1,5.3401136
1.66,1,5.3528957
1.67,1,5.367285
1.68,1,5.389483
1.69,1,5.411683
1.7,1,5.4338827
1.71,1,5.4560823
1.72,1,5.478282
1.73,1,5.5004807
1.74,1,5.522681
1.75,1,5.5448823
1.76,1,5.567083
1.77,1,5.5892816
1.78,1,5.6114817
1.79,1,5.6336813
1.8,1,5.6558805
1.81,1,5.6780796
1.82,1,5.70028
1.83,1,5.7239313
1.84,1,5.7477164
1.85,1,5.771501
1.86,1,5.795287
1.87,1,5.819071
1.88,1,5.842856
1.89,1,5.86664
1.9,1,5.8904257
1.91,1,5.9142094
1.92,1,5.937994
1.93,1,5.96178
1.94,1,5.985563
1.95,1,6.0093493
1.96,1,6.033135
1.97,1,6.056918
1.98,1,6.0807037
1.99,1,6.10449
2.0,1,6.128273
2.01,1,6.152057
2.02,1,6.175841
2.03,1,6.1996264
2.04,1,6.223412
2.05,1,6.247197
2.06,1,6.2709823
2.07,1,6.2947674
2.08,1,6.3185506
2.09,1,6.3423357
2.1,1,6.3661203
2.11,1,6.389905
2.12,1,6.4136906
2.13,1,6.4374733
2.14,1,6.461259
2.15,1,6.4850435
2.16,1,6.508829
2.17,1,6.5326138
2.18,1,6.560941
2.19,1,6.589923
2.2,1,6.6189003
2.21,1,6.64788
2.22,1,6.676861
2.23,1,6.705839
2.24,1,6.734816
2.25,1,6.763796
2.26,1,6.792776
2.27,1,6.821191
2.28,1,6.848094
2.29,1,6.874994
2.3,1,6.9018965
2.31,1,6.928799
2.32,1,6.9557014
2.33,1,6.982602
2.34,1,7.009506
2.35,1,7.0364075
2.36,1,7.0633116
2.37,1,7.0902143
2.38,1,7.117115
2.39,1,7.1440177
2.4,1,7.17092
2.41,1,7.1978226
2.42,1,7.2247267
2.43,1,7.251627
2.44,1,7.2785306
2.45,1,7.3054304
