distance,hour,fare
0.0,0,4.085829
0.01,0,4.0880055
0.02,0,4.0901823
0.03,0,4.0923586
0.04,0,4.094536
0.05,0,4.0967126
0.06,0,4.09889
0.07,0,4.1010656
0.08,0,4.1032434
0.09,0,4.1054196
0.1,0,4.1075964
0.11,0,4.109773
0.12,0,4.1119494
0.13,0,4.1141267
0.14,0,4.116303
0.15,0,4.1184797
0.16,0,4.1206565
0.17,0,4.1228333
0.18,0,4.12501
0.19,0,4.127187
0.2,0,4.129363
0.21,0,4.13154
0.22,0,4.133717
0.23,0,4.135894
0.24,0,4.13807
0.25,0,4.140247
0.26,0,4.1424236
0.27,0,4.14469
0.28,0,4.147184
0.29,0,4.1496787
0.3,0,4.152172
0.31,0,4.154666
0.32,0,4.15716
0.33,0,4.1596537
0.34,0,4.1621485
0.35,0,4.1646423
0.36,0,4.1671367
0.37,0,4.16963
0.38,0,4.1721244
0.39,0,4.1746182
0.4,0,4.177112
0.41,0,4.179606
0.42,0,4.1821003
0.43,0,4.184594
0.44,0,4.187088
0.45,0,4.1895823
0.46,0,4.1920757
0.47,0,4.1945705
0.48,0,4.1970644
0.49,0,4.1995583
0.5,0,4.202052
0.51,0,4.2045465
0.52,0,4.20704
0.53,0,4.2095346
0.54,0,4.212028
0.55,0,4.2145224
0.56,0,4.217016
0.57,0,4.21951
0.58,0,4.2220044
0.59,0,4.2244983
0.6,0,4.2269926
0.61,0,4.2294865
0.62,0,4.2319803
0.63,0,4.2344747
0.64,0,4.236969
0.65,0,4.2450633
0.66,0,4.2532682
0.67,0,4.262909
0.68,0,4.2725506
0.69,0,4.2821918
0.7,0,4.2918324
0.71,0,4.301474
0.72,0,4.311115
0.73,0,4.3207564
0.74,0,4.3303967
0.75,0,4.3400383
0.76,0,4.349679
0.77,0,4.3593206
0.78,0,4.3689604
0.79,0,4.378603
0.8,0,4.3882446
0.81,0,4.397885
0.82,0,4.407526
0.83,0,4.4171667
0.84,0,4.426808
0.85,0,4.436449
0.86,0,4.44609
0.87,0,4.4557323
0.88,0,4.465373
0.89,0,4.4750133
0.9,0,4.484655
0.91,0,4.4942956
0.92,0,4.5039372
0.93,0,4.513579
0.94,0,4.5232196
0.95,0,4.5328603
0.96,0,4.542501
0.97,0,4.552143
0.98,0,4.561784
0.99,0,4.5714245
1.0,0,4.581291
1.01,0,4.5936966
1.02,0,4.606103
1.03,0,4.6185083
1.04,0,4.630916
1.05,0,4.643321
1.06,0,4.655727
1.07,0,4.6681337
1.08,0,4.680442
1.09,0,4.690438
1.1,0,4.7004337
1.11,0,4.710431
1.12,0,4.7204256
1.13,0,4.7304235
1.14,0,4.740419
1.15,0,4.750415
1.16,0,4.7604113
1.17,0,4.770408
1.18,0,4.780405
1.19,0,4.7904
1.2,0,4.8003974
1.21,0,4.8103933
1.22,0,4.8203893
1.23,0,4.830386
1.24,0,4.840382
1.25,0,4.850378
1.26,0,4.860375
1.27,0,4.870371
1.28,0,4.880367
1.29,0,4.8903637
1.3,0,4.9003587
1.31,0,4.9103556
1.32,0,4.920351
1.33,0,4.9303474
1.34,0,4.940345
1.35,0,4.950428
1.36,0,4.960617
1.37,0,4.970806
1.38,0,4.980995
1.39,0,4.991184
1.4,0,5.0013733
1.41,0,5.0115633
1.42,0,5.0217524
1.43,0,5.031941
1.44,0,5.04213
1.45,0,5.0523195
1.46,0,5.062507
1.47,0,5.0726976
1.48,0,5.0828867
1.49,0,5.0930753
1.5,0,5.103266
1.51,0,5.113453
1.52,0,5.1236424
1.53,0,5.1348248
1.54,0,5.1476054
1.55,0,5.1603875
1.56,0,5.1731696
1.57,0,5.185953
1.58,0,5.1987343
1.59,0,5.211515
1.6,0,5.2242975
1.61,0,5.2370796
1.62,0,5.2498617
1.63,0,5.2626433
1.64,0,5.275425
1.65,0,5.288207
1.66,0,5.30099
1.67,0,5.3137712
1.68,0,5.3265533
1.69,0,5.3393354
1.7,0,5.352118
1.71,0,5.3648996
1.72,0,5.3776813
1.73,0,5.3904634
1.74,0,5.4032445
1.75,0,5.41976
1.76,0,5.4419613
1.77,0,5.46416
1.78,0,5.4863586
1.79,0,5.5085597
1.8,0,5.5307603
1.81,0,5.5529594
1.82,0,5.5751576
1.83,0,5.597357
1.84,0,5.6195574
1.85,0,5.6417556
1.86,0,5.6639566
1.87,0,5.686156
1.88,0,5.7083554
1.89,0,5.730556
1.9,0,5.753817
1.91,0,5.777603
1.92,0,5.801387
1.93,0,5.8251696
1.94,0,5.848956
1.95,0,5.87274
1.96,0,5.8965244
1.97,0,5.9203095
1.98,0,5.9440937
1.99,0,5.9678802
2.0,0,5.991664
2.01,0,6.015449
2.02,0,6.039232
2.03,0,6.0630183
2.04,0,6.086802
2.05,0,6.110588
2.06,0,6.134373
2.07,0,6.1581573
2.08,0,6.1819444
2.09,0,6.2057266
2.1,0,6.2295103
2.11,0,6.2532973
2.12,0,6.27708
2.13,0,6.300866
2.14,0,6.3246503
2.15,0,6.348436
2.16,0,6.3722205
