distance,hour,fare
0.0,2,4.125426
0.01,2,4.127856
0.02,2,4.130286
0.03,2,4.132717
0.04,2,4.1351476
0.05,2,4.1375794
0.06,2,4.14001
0.07,2,4.142441
0.08,2,4.1448717
0.09,2,4.1473017
0.1,2,4.149733
0.11,2,4.1521645
0.12,2,4.1545954
0.13,2,4.157026
0.14,2,4.1594634
0.15,2,4.1618233
0.16,2,4.1640167
0.17,2,4.1662107
0.18,2,4.1684046
0.19,2,4.1705985
0.2,2,4.1727924
0.21,2,4.174987
0.22,2,4.1771803
0.23,2,4.1793747
0.24,2,4.1815677
0.25,2,4.1837616
0.26,2,4.1859565
0.27,2,4.1881504
0.28,2,4.190344
0.29,2,4.192538
0.3,2,4.194732
0.31,2,4.196926
0.32,2,4.19912
0.33,2,4.201314
0.34,2,4.2035074
0.35,2,4.205701
0.36,2,4.2078953
0.37,2,4.2100887
0.38,2,4.212283
0.39,2,4.214477
0.4,2,4.216671
0.41,2,4.218865
0.42,2,4.221059
0.43,2,4.2232533
0.44,2,4.225447
0.45,2,4.22764
0.46,2,4.2298346
0.47,2,4.2320285
0.48,2,4.2342224
0.49,2,4.236416
0.5,2,4.2386107
0.51,2,4.2408032
0.52,2,4.242998
0.53,2,4.2451916
0.54,2,4.2473855
0.55,2,4.2495794
0.56,2,4.251774
0.57,2,4.2539673
0.58,2,4.2561617
0.59,2,4.258355
0.6,2,4.2605495
0.61,2,4.262743
0.62,2,4.2649364
0.63,2,4.267131
0.64,2,4.269325
0.65,2,4.271519
0.66,2,4.273712
0.67,2,4.280716
0.68,2,4.290358
0.69,2,4.2999988
0.7,2,4.30964
0.71,2,4.3192816
0.72,2,4.3289227
0.73,2,4.3385634
0.74,2,4.3482046
0.75,2,4.357846
0.76,2,4.3674865
0.77,2,4.3771276
0.78,2,4.3867693
0.79,2,4.39641
0.8,2,4.4060516
0.81,2,4.415692
0.82,2,4.425333
0.83,2,4.4349747
0.84,2,4.4446154
0.85,2,4.454257
0.86,2,4.4638977
0.87,2,4.4746037
0.88,2,4.4870076
0.89,2,4.4994144
0.9,2,4.5118213
0.91,2,4.524226
0.92,2,4.536633
0.93,2,4.549039
0.94,2,4.5614443
0.95,2,4.573851
0.96,2,4.5862556
0.97,2,4.5986633
0.98,2,4.6110682
0.99,2,4.6234736
1.0,2,4.635881
1.01,2,4.648286
1.02,2,4.660692
1.03,2,4.6730976
1.04,2,4.6838403
1.05,2,4.6938357
1.06,2,4.7038317
1.07,2,4.7138286
1.08,2,4.723825
1.09,2,4.733821
1.1,2,4.743818
1.11,2,4.753814
1.12,2,4.7638097
1.13,2,4.7738066
1.14,2,4.783802
1.15,2,4.7937984
1.16,2,4.803796
1.17,2,4.813792
1.18,2,4.8237877
1.19,2,4.833784
1.2,2,4.8437796
1.21,2,4.8537765
1.22,2,4.8637724
1.23,2,4.873804
1.24,2,4.883993
1.25,2,4.894182
1.26,2,4.904371
1.27,2,4.91456
1.28,2,4.92475
1.29,2,4.9349375
1.3,2,4.9451265
1.31,2,4.9574327
1.32,2,4.970215
1.33,2,4.982997
1.34,2,4.9957795
1.35,2,5.008561
1.36,2,5.021343
1.37,2,5.0341244
1.38,2,5.046907
1.39,2,5.0596886
1.4,2,5.072471
1.41,2,5.085252
1.42,2,5.0980344
1.43,2,5.110816
1.44,2,5.1235976
1.45,2,5.136381
1.46,2,5.1491632
1.47,2,5.1619444
1.48,2,5.1747265
1.49,2,5.187508
1.5,2,5.2002907
1.51,2,5.213073
1.52,2,5.2258544
1.53,2,5.238636
1.54,2,5.251418
1.55,2,5.2642
1.56,2,5.2769814
1.57,2,5.2897644
1.58,2,5.302546
1.59,2,5.315328
1.6,2,5.337007
1.61,2,5.359207
1.62,2,5.3814077
1.63,2,5.403607
1.64,2,5.425806
1.65,2,5.4480057
1.66,2,5.4702063
1.67,2,5.4924064
1.68,2,5.514607
1.69,2,5.536806
1.7,2,5.5590057
1.71,2,5.5812054
1.72,2,5.603405
1.73,2,5.6256037
1.74,2,5.6478043
1.75,2,5.670264
1.76,2,5.694048
1.77,2,5.7178316
1.78,2,5.7416167
1.79,2,5.7654014
1.8,2,5.7891865
1.81,2,5.812971
1.82,2,5.8367558
1.83,2,5.8605423
1.84,2,5.884325
1.85,2,5.908111
1.86,2,5.9318957
1.87,2,5.95568
1.88,2,5.9794636
1.89,2,6.00325
1.9,2,6.027034
1.91,2,6.0508204
1.92,2,6.074605
1.93,2,6.098389
1.94,2,6.1221724
1.95,2,6.14596
1.96,2,6.1697435
1.97,2,6.193528
1.98,2,6.217312
1.99,2,6.2410965
2.0,2,6.264882
2.01,2,6.2886677
2.02,2,6.3124523
2.03,2,6.3362346
2.04,2,6.3600197
2.05,2,6.3838058
2.06,2,6.4092064
2.07,2,6.4381876
2.08,2,6.4671645
2.09,2,6.4961452
2.1,2,6.523541
2.11,2,6.5504436
2.12,2,6.5773444
2.13,2,6.604248
2.14,2,6.6311483
2.15,2,6.658052
2.16,2,6.684954
2.17,2,6.711857
2.18,2,6.738759
2.19,2,6.7656617
2.2,2,6.792564
2.21,2,6.819466
2.22,2,6.8463683
2.23,2,6.873271
2.24,2,6.9001727
