distance,hour,fare
0.0,6,4.410554
0.01,6,4.4125495
0.02,6,4.4145427
0.03,6,4.4165382
0.04,6,4.418533
0.05,6,4.4205275
0.06,6,4.4225225
0.07,6,4.4245167
0.08,6,4.4265122
0.09,6,4.428507
0.1,6,4.4305015
0.11,6,4.4324956
0.12,6,4.434491
0.13,6,4.436486
0.14,6,4.4384804
0.15,6,4.440475
0.16,6,4.4424696
0.17,6,4.444464
0.18,6,4.446459
0.19,6,4.448454
0.2,6,4.450449
0.21,6,4.452443
0.22,6,4.4544387
0.23,6,4.456433
0.24,6,4.4584274
0.25,6,4.460422
0.26,6,4.462417
0.27,6,4.464412
0.28,6,4.466407
0.29,6,4.4684014
0.3,6,4.4703965
0.31,6,4.4723897
0.32,6,4.474385
0.33,6,4.47638
0.34,6,4.4783745
0.35,6,4.4803696
0.36,6,4.4823647
0.37,6,4.484359
0.38,6,4.4863534
0.39,6,4.488348
0.4,6,4.490343
0.41,6,4.4923377
0.42,6,4.4943323
0.43,6,4.4963284
0.44,6,4.498322
0.45,6,4.500316
0.46,6,4.502311
0.47,6,4.5043063
0.48,6,4.5063004
0.49,6,4.508295
0.5,6,4.51029
0.51,6,4.5122843
0.52,6,4.5142794
0.53,6,4.5162745
0.54,6,4.51827
0.55,6,4.520264
0.56,6,4.5222588
0.57,6,4.524254
0.58,6,4.5262485
0.59,6,4.528243
0.6,6,4.530238
0.61,6,4.5322323
0.62,6,4.5342274
0.63,6,4.5362215
0.64,6,4.538216
0.65,6,4.5402107
0.66,6,4.542206
0.67,6,4.544201
0.68,6,4.5461955
0.69,6,4.5481896
0.7,6,4.550185
0.71,6,4.5521793
0.72,6,4.5614758
0.73,6,4.5720577
0.74,6,4.5826397
0.75,6,4.5932226
0.76,6,4.6038046
0.77,6,4.6143866
0.78,6,4.624969
0.79,6,4.635551
0.8,6,4.646133
0.81,6,4.6567154
0.82,6,4.6672974
0.83,6,4.6778793
0.84,6,4.6884623
0.85,6,4.6990433
0.86,6,4.709626
0.87,6,4.720207
0.88,6,4.73018
0.89,6,4.7401524
0.9,6,4.7501245
0.91,6,4.7600965
0.92,6,4.770068
0.93,6,4.7800407
0.94,6,4.790013
0.95,6,4.7985616
0.96,6,4.8070955
0.97,6,4.815632
0.98,6,4.8241673
0.99,6,4.8327026
1.0,6,4.842144
1.01,6,4.852352
1.02,6,4.86256
1.03,6,4.872768
1.04,6,4.882975
1.05,6,4.893184
1.06,6,4.903392
1.07,6,4.9136
1.08,6,4.923808
1.09,6,4.934016
1.1,6,4.944224
1.11,6,4.9544325
1.12,6,4.9646397
1.13,6,4.9748473
1.14,6,4.9850564
1.15,6,4.995264
1.16,6,5.0054717
1.17,6,5.015681
1.18,6,5.0258875
1.19,6,5.0360956
1.2,6,5.0463047
1.21,6,5.056512
1.22,6,5.06672
1.23,6,5.076928
1.24,6,5.087136
1.25,6,5.0975027
1.26,6,5.107933
1.27,6,5.1183615
1.28,6,5.128792
1.29,6,5.139222
1.3,6,5.149651
1.31,6,5.1636887
1.32,6,5.185478
1.33,6,5.2072687
1.34,6,5.229058
1.35,6,5.250848
1.36,6,5.2726374
1.37,6,5.294427
1.38,6,5.316218
1.39,6,5.338008
1.4,6,5.3597975
1.41,6,5.3815875
1.42,6,5.4033766
1.43,6,5.4251666
1.44,6,5.446957
1.45,6,5.4686546
1.46,6,5.490466
1.47,6,5.513789
1.48,6,5.5371103
1.49,6,5.5604334
1.5,6,5.5837555
1.51,6,5.607078
1.52,6,5.6303997
1.53,6,5.6537237
1.54,6,5.677046
1.55,6,5.700369
1.56,6,5.723691
1.57,6,5.7470136
1.58,6,5.770335
1.59,6,5.7936563
1.6,6,5.817182
1.61,6,5.8440857
1.62,6,5.8709865
1.63,6,5.8978887
1.64,6,5.924792
1.65,6,5.9516935
1.66,6,5.9785967
1.67,6,6.0055
1.68,6,6.0324006
1.69,6,6.0593033
1.7,6,6.0862055
1.71,6,6.1131086
1.72,6,6.140012
1.73,6,6.166912
1.74,6,6.1938148
1.75,6,6.2207184
1.76,6,6.24762
1.77,6,6.2745237
1.78,6,6.301425
1.79,6,6.328327
1.8,6,6.355231
1.81,6,6.382132
1.82,6,6.4090333
1.83,6,6.435937
1.84,6,6.462839
1.85,6,6.4897423
1.86,6,6.5166435
1.87,6,6.543545
1.88,6,6.570449
1.89,6,6.597352
1.9,6,6.6242523
1.91,6,6.651157
1.92,6,6.6780577
1.93,6,6.7049594
1.94,6,6.731863
1.95,6,6.758765
1.96,6,6.7856684
1.97,6,6.8125696
1.98,6,6.839472
1.99,6,6.866374
2.0,6,6.893276
2.01,6,6.92018
2.02,6,6.945938
2.03,6,6.970533
2.04,6,6.995127
2.05,6,7.019721
2.06,6,7.0443153
2.07,6,7.06891
2.08,6,7.093505
2.09,6,7.1180983
2.1,6,7.1426916
2.11,6,7.167287
2.12,6,7.191882
2.13,6,7.2164755
2.14,6,7.2410707
2.15,6,7.2656646
2.16,6,7.2902584
2.17,6,7.314853
2.18,6,7.339446
2.19,6,7.3640413
2.2,6,7.3884277
2.21,6,7.410445
2.22,6,7.4324656
2.23,6,7.4544826
2.24,6,7.4765005
2.25,6,7.498519
2.26,6,7.5205383
2.27,6,7.5425563
2.28,6,7.5645742
2.29,6,7.5865927
2.3,6,7.608611
2.31,6,7.63063
2.32,6,7.652647
2.33,6,7.6746655
2.34,6,7.6966844
2.35,6,7.718701
2.36,6,7.7407217
2.37,6,7.762738
2.38,6,7.7847567
2.39,6,7.806776
2.4,6,7.8287954
2.41,6,7.850812
2.42,6,7.872829
2.43,6,7.8948483
2.44,6,7.9168677
2.45,6,7.9388847
2.46,6,7.960903
2.47,6,7.982922
2.48,6,8.004939
2.49,6,8.026958
2.5,6,8.048976
2.51,6,8.070994
2.52,6,8.093013
2.53,6,8.115031
2.54,6,8.137049
2.55,6,8.159066
2.56,6,8.181085
2.57,6,8.203105
2.58,6,8.225122
2.59,6,8.24714
2.6,6,8.269159
2.61,6,8.291178
2.62,6,8.313196
2.63,6,8.335215
2.64,6,8.357233
2.65,6,8.379251
2.66,6,8.401268
2.67,6,8.423286
2.68,6,8.445306
2.69,6,8.467323
2.7,6,8.489342
2.71,6,8.511359
2.72,6,8.533379
2.73,6,8.555397
2.74,6,8.577415
2.75,6,8.599433
2.76,6,8.621451
2.77,6,8.64347
2.78,6,8.665486
2.79,6,8.68829
2.8,6,8.711133
2.81,6,8.734349
2.82,6,8.759532
2.83,6,8.784713
2.84,6,8.8098955
2.85,6,8.835079
2.86,6,8.860259
2.87,6,8.885444
2.88,6,8.9106245
2.89,6,8.935806
2.9,6,8.96099
2.91,6,8.986173
2.92,6,9.0113535
2.93,6,9.036538
2.94,6,9.061721
2.95,6,9.086902
2.96,6,9.112084
2.97,6,9.137267
2.98,6,9.16245
2.99,6,9.187631
3.0,6,9.212815
3.01,6,9.237994
3.02,6,9.26318
3.03,6,9.28836
3.04,6,9.313543
3.05,6,9.338725
3.06,6,9.363523
3.07,6,9.387321
3.08,6,9.4111185
3.09,6,9.434915
3.1,6,9.458711
3.11,6,9.482509
3.12,6,9.506309
3.13,6,9.530106
3.14,6,9.553901
3.15,6,9.577699
3.16,6,9.601496
3.17,6,9.625295
3.18,6,9.649093
3.19,6,9.672888
3.2,6,9.696687
3.21,6,9.720483
3.22,6,9.744279
3.23,6,9.768077
3.24,6,9.791875
3.25,6,9.815671
3.26,6,9.839469
3.27,6,9.863266
3.28,6,9.887065
3.29,6,9.910861
3.3,6,9.934659
3.31,6,9.958455
3.32,6,9.982253
3.33,6,10.006049
3.34,6,10.028411
3.35,6,10.04574
3.36,6,10.063072
3.37,6,10.080401
3.38,6,10.097731
3.39,6,10.115061
3.4,6,10.132392
3.41,6,10.149724
3.42,6,10.167052
3.43,6,10.184382
3.44,6,10.201713
3.45,6,10.219042
3.46,6,10.236373
3.47,6,10.253703
3.48,6,10.271033
3.49,6,10.2883625
3.5,6,10.305693
3.51,6,10.323023
3.52,6,10.340354
3.53,6,10.357683
3.54,6,10.375012
3.55,6,10.392343
3.56,6,10.409674
3.57,6,10.427002
3.58,6,10.444334
3.59,6,10.461662
3.6,6,10.478995
3.61,6,10.496475
3.62,6,10.514045
3.63,6,10.531614
3.64,6,10.549183
