distance,hour,fare
0.0,19,5.080993
0.01,19,5.081059
0.02,19,5.0811243
0.03,19,5.08119
0.04,19,5.081255
0.05,19,5.0813203
0.06,19,5.081386
0.07,19,5.0814514
0.08,19,5.081517
0.09,19,5.0815825
0.1,19,5.081649
0.11,19,5.0817137
0.12,19,5.0817795
0.13,19,5.0818453
0.14,19,5.08191
0.15,19,5.081976
0.16,19,5.0820417
0.17,19,5.0821066
0.18,19,5.0821724
0.19,19,5.0822377
0.2,19,5.0823035
0.21,19,5.08237
0.22,19,5.0824347
0.23,19,5.0825005
0.24,19,5.0820665
0.25,19,5.08156
0.26,19,5.0810547
0.27,19,5.0805483
0.28,19,5.0800424
0.29,19,5.079537
0.3,19,5.0790305
0.31,19,5.0785246
0.32,19,5.078018
0.33,19,5.0775127
0.34,19,5.0770063
0.35,19,5.0765004
0.36,19,5.0759945
0.37,19,5.0754886
0.38,19,5.0749826
0.39,19,5.0744762
0.4,19,5.073971
0.41,19,5.076039
0.42,19,5.0783153
0.43,19,5.0805907
0.44,19,5.082868
0.45,19,5.085144
0.46,19,5.0874205
0.47,19,5.089697
0.48,19,5.091973
0.49,19,5.0942492
0.5,19,5.0965266
0.51,19,5.0988026
0.52,19,5.101078
0.53,19,5.1033554
0.54,19,5.1056314
0.55,19,5.1079073
0.56,19,5.110184
0.57,19,5.1124597
0.58,19,5.1147366
0.59,19,5.117013
0.6,19,5.11929
0.61,19,5.121566
0.62,19,5.1238422
0.63,19,5.126118
0.64,19,5.1292605
0.65,19,5.135526
0.66,19,5.1417923
0.67,19,5.1480575
0.68,19,5.1543236
0.69,19,5.161197
0.7,19,5.168124
0.71,19,5.1750503
0.72,19,5.183079
0.73,19,5.191496
0.74,19,5.200143
0.75,19,5.210749
0.76,19,5.2210507
0.77,19,5.231351
0.78,19,5.2416525
0.79,19,5.2519536
0.8,19,5.2622547
0.81,19,5.272391
0.82,19,5.286846
0.83,19,5.301301
0.84,19,5.315756
0.85,19,5.330211
0.86,19,5.344665
0.87,19,5.3628683
0.88,19,5.3877316
0.89,19,5.4125943
0.9,19,5.4374566
0.91,19,5.462319
0.92,19,5.4871817
0.93,19,5.5120444
0.94,19,5.5369062
0.95,19,5.5617695
0.96,19,5.586632
0.97,19,5.6114936
0.98,19,5.636357
0.99,19,5.6612196
1.0,19,5.6862435
1.01,19,5.711834
1.02,19,5.737425
1.03,19,5.7630143
1.04,19,5.788604
1.05,19,5.8141956
1.06,19,5.8397846
1.07,19,5.865376
1.08,19,5.8909645
1.09,19,5.916555
1.1,19,5.942145
1.11,19,5.967735
1.12,19,5.993325
1.13,19,6.018915
1.14,19,6.044505
1.15,19,6.0700955
1.16,19,6.095685
1.17,19,6.121275
1.18,19,6.1468644
1.19,19,6.172454
1.2,19,6.1980453
1.21,19,6.2236347
1.22,19,6.249225
1.23,19,6.2748156
1.24,19,6.3004055
1.25,19,6.3259954
1.26,19,6.3515854
1.27,19,6.377176
1.28,19,6.4027653
1.29,19,6.428356
1.3,19,6.4539456
1.31,19,6.4795356
1.32,19,6.505125
1.33,19,6.5307155
1.34,19,6.556306
1.35,19,6.581895
1.36,19,6.607485
1.37,19,6.6330757
1.38,19,6.6586657
1.39,19,6.6842546
1.4,19,6.7098455
1.41,19,6.7354355
1.42,19,6.7610254
1.43,19,6.786615
1.44,19,6.812206
1.45,19,6.8377957
1.46,19,6.8633866
1.47,19,6.888976
1.48,19,6.914566
1.49,19,6.940157
1.5,19,6.9657464
1.51,19,6.991336
1.52,19,7.016926
1.53,19,7.042515
1.54,19,7.068106
1.55,19,7.0936956
1.56,19,7.119287
1.57,19,7.1445084
1.58,19,7.1692414
1.59,19,7.1939735
1.6,19,7.218707
1.61,19,7.24344
1.62,19,7.268173
1.63,19,7.292906
1.64,19,7.3176394
1.65,19,7.342372
1.66,19,7.3671055
1.67,19,7.391839
1.68,19,7.4165707
1.69,19,7.4413033
1.7,19,7.466036
1.71,19,7.4907694
1.72,19,7.515502
1.73,19,7.540235
1.74,19,7.564968
1.75,19,7.5897017
1.76,19,7.6144342
1.77,19,7.6391673
1.78,19,7.6639004
1.79,19,7.6886334
1.8,19,7.7133665
1.81,19,7.7380986
1.82,19,7.7628307
1.83,19,7.7865314
1.84,19,7.8092337
1.85,19,7.8319354
1.86,19,7.854638
1.87,19,7.8773413
1.88,19,7.900043
1.89,19,7.9227448
1.9,19,7.9454474
1.91,19,7.96815
1.92,19,7.9908514
1.93,19,8.013556
1.94,19,8.036418
1.95,19,8.059329
1.96,19,8.082241
1.97,19,8.105153
1.98,19,8.128822
1.99,19,8.152844
2.0,19,8.176865
2.01,19,8.200884
2.02,19,8.224905
2.03,19,8.248926
2.04,19,8.272945
2.05,19,8.2969675
2.06,19,8.320987
2.07,19,8.345008
2.08,19,8.369029
2.09,19,8.393048
2.1,19,8.417068
2.11,19,8.44109
2.12,19,8.463786
2.13,19,8.485756
2.14,19,8.507727
2.15,19,8.5296955
2.16,19,8.551665
2.17,19,8.573635
2.18,19,8.595604
2.19,19,8.617574
2.2,19,8.639646
2.21,19,8.661715
2.22,19,8.6837845
2.23,19,8.704349
2.24,19,8.724767
2.25,19,8.745182
2.26,19,8.765598
2.27,19,8.786016
2.28,19,8.806434
2.29,19,8.82685
2.3,19,8.847268
2.31,19,8.867685
2.32,19,8.888101
2.33,19,8.908519
2.34,19,8.928936
2.35,19,8.949352
2.36,19,8.969771
2.37,19,8.990187
2.38,19,9.010604
2.39,19,9.031021
2.4,19,9.051438
2.41,19,9.0718565
2.42,19,9.09238
2.43,19,9.112904
2.44,19,9.133428
2.45,19,9.153951
2.46,19,9.174474
2.47,19,9.194997
2.48,19,9.21552
2.49,19,9.236044
2.5,19,9.256568
2.51,19,9.277092
2.52,19,9.297615
2.53,19,9.318139
2.54,19,9.33866
2.55,19,9.359185
2.56,19,9.37971
2.57,19,9.400231
2.58,19,9.420756
2.59,19,9.44128
2.6,19,9.461803
2.61,19,9.482327
2.62,19,9.502851
2.63,19,9.523374
2.64,19,9.543898
2.65,19,9.564421
2.66,19,9.584943
2.67,19,9.605469
2.68,19,9.625992
2.69,19,9.646516
2.7,19,9.667039
2.71,19,9.687562
2.72,19,9.708085
2.73,19,9.72861
2.74,19,9.749133
2.75,19,9.769656
2.76,19,9.789981
2.77,19,9.80941
2.78,19,9.828837
2.79,19,9.848265
2.8,19,9.867695
2.81,19,9.887123
2.82,19,9.90655
2.83,19,9.925979
2.84,19,9.945407
2.85,19,9.964836
2.86,19,9.984265
2.87,19,10.003693
2.88,19,10.023121
2.89,19,10.042549
2.9,19,10.061976
2.91,19,10.081406
2.92,19,10.100833
2.93,19,10.120261
2.94,19,10.139691
2.95,19,10.159119
2.96,19,10.178546
2.97,19,10.197975
2.98,19,10.2174015
2.99,19,10.23683
3.0,19,10.256259
3.01,19,10.275687
3.02,19,10.295114
3.03,19,10.314544
3.04,19,10.333972
3.05,19,10.353399
3.06,19,10.372829
3.07,19,10.392258
3.08,19,10.411686
3.09,19,10.431113
3.1,19,10.4505415
3.11,19,10.469969
3.12,19,10.489397
3.13,19,10.508826
3.14,19,10.528254
3.15,19,10.547683
3.16,19,10.567111
3.17,19,10.586537
3.18,19,10.605966
3.19,19,10.625395
3.2,19,10.644822
3.21,19,10.664252
3.22,19,10.68368
3.23,19,10.703108
3.24,19,10.722536
3.25,19,10.741964
3.26,19,10.761392
3.27,19,10.780821
3.28,19,10.800248
3.29,19,10.819676
3.3,19,10.839106
3.31,19,10.858535
3.32,19,10.87796
3.33,19,10.897389
3.34,19,10.916818
3.35,19,10.936246
3.36,19,10.955674
3.37,19,10.975102
3.38,19,10.994532
3.39,19,11.01396
3.4,19,11.033389
3.41,19,11.052816
3.42,19,11.072244
3.43,19,11.091673
3.44,19,11.111102
3.45,19,11.1305275
3.46,19,11.149957
3.47,19,11.169385
3.48,19,11.188814
3.49,19,11.208209
3.5,19,11.227601
3.51,19,11.246994
3.52,19,11.266384
3.53,19,11.285776
3.54,19,11.305169
3.55,19,11.324561
3.56,19,11.343956
3.57,19,11.363347
3.58,19,11.382741
3.59,19,11.40213
3.6,19,11.421525
3.61,19,11.440916
3.62,19,11.460307
3.63,19,11.4797
3.64,19,11.4992
3.65,19,11.522177
3.66,19,11.545154
3.67,19,11.568133
3.68,19,11.591108
3.69,19,11.614087
3.7,19,11.637063
3.71,19,11.66004
3.72,19,11.683019
3.73,19,11.705996
3.74,19,11.728972
3.75,19,11.751949
3.76,19,11.774927
3.77,19,11.797904
3.78,19,11.820882
3.79,19,11.843859
3.8,19,11.866836
3.81,19,11.889814
3.82,19,11.912791
3.83,19,11.935769
3.84,19,11.958745
3.85,19,11.981724
3.86,19,12.004701
3.87,19,12.0276785
3.88,19,12.050656
3.89,19,12.073634
3.9,19,12.096611
3.91,19,12.119587
3.92,19,12.142565
3.93,19,12.165544
3.94,19,12.18852
3.95,19,12.211496
3.96,19,12.234473
3.97,19,12.257451
3.98,19,12.280428
3.99,19,12.303407
4.0,19,12.326384
4.01,19,12.34658
4.02,19,12.366466
4.03,19,12.386351
4.04,19,12.406236
4.05,19,12.426123
4.06,19,12.446006
4.07,19,12.465893
4.08,19,12.485778
4.09,19,12.505664
4.1,19,12.525548
4.11,19,12.545435
4.12,19,12.565322
4.13,19,12.585207
4.14,19,12.605092
4.15,19,12.624979
4.16,19,12.644863
4.17,19,12.664748
4.18,19,12.684636
4.19,19,12.704519
4.2,19,12.724404
4.21,19,12.74429
4.22,19,12.764178
4.23,19,12.784062
4.24,19,12.803949
4.25,19,12.823833
4.26,19,12.8437195
4.27,19,12.863605
4.28,19,12.883491
4.29,19,12.903377
4.3,19,12.923263
4.31,19,12.943149
4.32,19,12.963033
4.33,19,12.982921
4.34,19,13.002806
4.35,19,13.02269
4.36,19,13.042576
4.37,19,13.062461
4.38,19,13.082348
4.39,19,13.102232
4.4,19,13.122118
4.41,19,13.142003
4.42,19,13.161891
4.43,19,13.181775
4.44,19,13.20133
4.45,19,13.220678
4.46,19,13.2400255
4.47,19,13.259376
4.48,19,13.278726
4.49,19,13.298075
4.5,19,13.317422
4.51,19,13.336774
4.52,19,13.356122
4.53,19,13.37547
4.54,19,13.394819
4.55,19,13.414168
4.56,19,13.4335165
4.57,19,13.452867
4.58,19,13.472217
4.59,19,13.491566
4.6,19,13.510914
4.61,19,13.530263
4.62,19,13.549611
4.63,19,13.568959
4.64,19,13.588309
4.65,19,13.607658
4.66,19,13.6270075
4.67,19,13.646356
4.68,19,13.665706
4.69,19,13.685056
4.7,19,13.704402
4.71,19,13.723752
4.72,19,13.743101
4.73,19,13.76245
4.74,19,13.781798
4.75,19,13.801148
4.76,19,13.8204975
4.77,19,13.839847
4.78,19,13.859195
4.79,19,13.878547
4.8,19,13.897895
4.81,19,13.917241
4.82,19,13.940136
4.83,19,13.965158
4.84,19,13.990182
4.85,19,14.015208
4.86,19,14.040235
4.87,19,14.065259
4.88,19,14.090283
4.89,19,14.11531
4.9,19,14.140334
4.91,19,14.165359
4.92,19,14.190384
4.93,19,14.215411
4.94,19,14.240434
