distance,hour,fare
0.0,10,4.65323
0.01,10,4.6560965
0.02,10,4.6589627
0.03,10,4.661829
0.04,10,4.6646953
0.05,10,4.6675615
0.06,10,4.6704273
0.07,10,4.6732936
0.08,10,4.67616
0.09,10,4.6789417
0.1,10,4.68171
0.11,10,4.684478
0.12,10,4.6872463
0.13,10,4.690015
0.14,10,4.6927834
0.15,10,4.695552
0.16,10,4.6983204
0.17,10,4.701088
0.18,10,4.703856
0.19,10,4.7066245
0.2,10,4.7093925
0.21,10,4.712161
0.22,10,4.714929
0.23,10,4.717698
0.24,10,4.720466
0.25,10,4.7232347
0.26,10,4.7260027
0.27,10,4.728771
0.28,10,4.7315392
0.29,10,4.734308
0.3,10,4.737076
0.31,10,4.7398443
0.32,10,4.742613
0.33,10,4.7455153
0.34,10,4.7485785
0.35,10,4.751642
0.36,10,4.7547054
0.37,10,4.7577686
0.38,10,4.760832
0.39,10,4.763895
0.4,10,4.766958
0.41,10,4.7700224
0.42,10,4.7730856
0.43,10,4.776149
0.44,10,4.779212
0.45,10,4.7822447
0.46,10,4.785165
0.47,10,4.788086
0.48,10,4.791007
0.49,10,4.793927
0.5,10,4.79663
0.51,10,4.799272
0.52,10,4.8019123
0.53,10,4.804554
0.54,10,4.8071957
0.55,10,4.8101573
0.56,10,4.813258
0.57,10,4.8163595
0.58,10,4.81946
0.59,10,4.8225613
0.6,10,4.8256626
0.61,10,4.828763
0.62,10,4.8318644
0.63,10,4.8349648
0.64,10,4.838066
0.65,10,4.8411674
0.66,10,4.844269
0.67,10,4.847369
0.68,10,4.85047
0.69,10,4.853572
0.7,10,4.856673
0.71,10,4.8597736
0.72,10,4.862874
0.73,10,4.865976
0.74,10,4.8690767
0.75,10,4.872178
0.76,10,4.876011
0.77,10,4.887725
0.78,10,4.899438
0.79,10,4.9111514
0.8,10,4.922865
0.81,10,4.9345794
0.82,10,4.9462924
0.83,10,4.958006
0.84,10,4.96972
0.85,10,4.98104
0.86,10,4.9913993
0.87,10,5.0017595
0.88,10,5.0121202
0.89,10,5.02248
0.9,10,5.0328393
0.91,10,5.0432005
0.92,10,5.053561
0.93,10,5.063921
0.94,10,5.074281
0.95,10,5.084641
0.96,10,5.095001
0.97,10,5.105362
0.98,10,5.115722
0.99,10,5.126082
1.0,10,5.136442
1.01,10,5.1468024
1.02,10,5.157163
1.03,10,5.167523
1.04,10,5.177883
1.05,10,5.189159
1.06,10,5.2105446
1.07,10,5.23193
1.08,10,5.253316
1.09,10,5.274701
1.1,10,5.296087
1.11,10,5.317472
1.12,10,5.3388567
1.13,10,5.360243
1.14,10,5.3816295
1.15,10,5.403014
1.16,10,5.4243994
1.17,10,5.4472
1.18,10,5.470568
1.19,10,5.4939365
1.2,10,5.5173054
1.21,10,5.5406723
1.22,10,5.564041
1.23,10,5.588835
1.24,10,5.616005
1.25,10,5.643176
1.26,10,5.670349
1.27,10,5.6954713
1.28,10,5.720512
1.29,10,5.7455516
1.3,10,5.770591
1.31,10,5.7956305
1.32,10,5.820671
1.33,10,5.8457093
1.34,10,5.8707504
1.35,10,5.895789
1.36,10,5.920829
1.37,10,5.9458704
1.38,10,5.970408
1.39,10,5.993273
1.4,10,6.0161376
1.41,10,6.0390015
1.42,10,6.0618668
1.43,10,6.0848055
1.44,10,6.1080637
1.45,10,6.131323
1.46,10,6.154581
1.47,10,6.17784
1.48,10,6.201097
1.49,10,6.2243576
1.5,10,6.247616
1.51,10,6.270873
1.52,10,6.2941327
1.53,10,6.317392
1.54,10,6.3406496
1.55,10,6.3639092
1.56,10,6.387167
1.57,10,6.4104257
1.58,10,6.4336843
1.59,10,6.456943
1.6,10,6.4802012
1.61,10,6.5034604
1.62,10,6.526719
1.63,10,6.549978
1.64,10,6.5732365
1.65,10,6.5964947
1.66,10,6.619754
1.67,10,6.646084
1.68,10,6.672584
1.69,10,6.699084
1.7,10,6.7255826
1.71,10,6.752083
1.72,10,6.778582
1.73,10,6.8050804
1.74,10,6.8315806
1.75,10,6.8580804
1.76,10,6.884579
1.77,10,6.91108
1.78,10,6.937579
1.79,10,6.9640784
1.8,10,6.9905777
1.81,10,7.017077
1.82,10,7.0435762
1.83,10,7.070076
1.84,10,7.096575
1.85,10,7.123075
1.86,10,7.149575
1.87,10,7.176075
1.88,10,7.202574
1.89,10,7.229074
1.9,10,7.2555733
1.91,10,7.282072
1.92,10,7.3085723
1.93,10,7.3350706
1.94,10,7.3615704
1.95,10,7.38807
1.96,10,7.41457
1.97,10,7.4410686
1.98,10,7.4678373
1.99,10,7.494718
2.0,10,7.521598
2.01,10,7.5484786
2.02,10,7.575359
2.03,10,7.6022396
2.04,10,7.62912
2.05,10,7.656
2.06,10,7.6828823
2.07,10,7.7097626
2.08,10,7.736642
2.09,10,7.763523
2.1,10,7.790404
2.11,10,7.8178706
2.12,10,7.8453517
2.13,10,7.872832
2.14,10,7.9003124
2.15,10,7.9277925
2.16,10,7.9552736
2.17,10,7.9827547
2.18,10,8.010235
2.19,10,8.037716
2.2,10,8.065196
2.21,10,8.092677
2.22,10,8.120157
2.23,10,8.147638
2.24,10,8.174053
2.25,10,8.2001
2.26,10,8.226142
2.27,10,8.252263
2.28,10,8.2793455
2.29,10,8.306428
2.3,10,8.335959
2.31,10,8.366057
2.32,10,8.396156
2.33,10,8.426255
2.34,10,8.456353
2.35,10,8.487468
2.36,10,8.518772
2.37,10,8.5500765
2.38,10,8.581383
2.39,10,8.612689
2.4,10,8.643994
2.41,10,8.6753
2.42,10,8.706604
2.43,10,8.737908
2.44,10,8.769213
2.45,10,8.80052
2.46,10,8.831825
2.47,10,8.8631315
2.48,10,8.894435
2.49,10,8.925741
2.5,10,8.957046
2.51,10,8.988352
2.52,10,9.019657
2.53,10,9.050963
2.54,10,9.082267
2.55,10,9.113573
2.56,10,9.144877
2.57,10,9.175818
2.58,10,9.204297
2.59,10,9.232776
2.6,10,9.261254
2.61,10,9.289635
2.62,10,9.317933
2.63,10,9.34623
2.64,10,9.374528
2.65,10,9.402826
2.66,10,9.428386
2.67,10,9.451043
2.68,10,9.473699
2.69,10,9.496355
2.7,10,9.5190115
2.71,10,9.541669
2.72,10,9.564325
2.73,10,9.586982
2.74,10,9.609639
2.75,10,9.632297
2.76,10,9.654954
2.77,10,9.67761
2.78,10,9.699993
2.79,10,9.721435
2.8,10,9.742876
2.81,10,9.764316
2.82,10,9.785758
2.83,10,9.807199
2.84,10,9.828639
2.85,10,9.85008
2.86,10,9.871521
2.87,10,9.892964
2.88,10,9.914405
2.89,10,9.935844
2.9,10,9.957286
2.91,10,9.978726
2.92,10,10.000167
2.93,10,10.021608
2.94,10,10.04305
2.95,10,10.06449
2.96,10,10.085931
2.97,10,10.107373
2.98,10,10.12834
2.99,10,10.149112
3.0,10,10.169883
3.01,10,10.190654
3.02,10,10.211426
3.03,10,10.232198
3.04,10,10.252968
3.05,10,10.273741
3.06,10,10.294512
3.07,10,10.315283
3.08,10,10.336056
3.09,10,10.356828
3.1,10,10.3776
3.11,10,10.398372
3.12,10,10.419142
3.13,10,10.439913
3.14,10,10.460685
3.15,10,10.481458
3.16,10,10.502097
3.17,10,10.521594
3.18,10,10.54109
3.19,10,10.56059
3.2,10,10.580089
3.21,10,10.599586
3.22,10,10.619083
3.23,10,10.63858
3.24,10,10.658077
3.25,10,10.677576
3.26,10,10.697076
3.27,10,10.716573
3.28,10,10.736071
3.29,10,10.755567
3.3,10,10.775065
3.31,10,10.794564
3.32,10,10.814063
3.33,10,10.83356
3.34,10,10.853057
3.35,10,10.872556
3.36,10,10.892053
3.37,10,10.9115505
3.38,10,10.931048
3.39,10,10.950545
3.4,10,10.970044
3.41,10,10.989541
3.42,10,11.00904
3.43,10,11.028537
3.44,10,11.048036
3.45,10,11.067533
3.46,10,11.087031
3.47,10,11.106529
3.48,10,11.126026
3.49,10,11.145524
3.5,10,11.165023
3.51,10,11.184521
3.52,10,11.204018
3.53,10,11.223516
3.54,10,11.243014
3.55,10,11.262512
3.56,10,11.28201
3.57,10,11.301505
3.58,10,11.321006
3.59,10,11.340502
3.6,10,11.360002
3.61,10,11.3794985
3.62,10,11.398997
3.63,10,11.418493
3.64,10,11.437992
3.65,10,11.45749
3.66,10,11.476986
3.67,10,11.496485
3.68,10,11.515983
3.69,10,11.5354805
3.7,10,11.554978
3.71,10,11.574475
3.72,10,11.593974
3.73,10,11.613471
3.74,10,11.63297
3.75,10,11.65247
3.76,10,11.6719675
3.77,10,11.691465
3.78,10,11.71096
3.79,10,11.730458
3.8,10,11.749959
3.81,10,11.769455
3.82,10,11.788953
3.83,10,11.80845
3.84,10,11.827949
3.85,10,11.8474455
3.86,10,11.866944
3.87,10,11.886443
3.88,10,11.90594
3.89,10,11.925437
3.9,10,11.944936
3.91,10,11.964433
3.92,10,11.983932
3.93,10,12.00343
3.94,10,12.022926
3.95,10,12.042424
3.96,10,12.061923
