distance,hour,fare
0.0,16,4.8519654
0.01,16,4.8536654
0.02,16,4.855366
0.03,16,4.857067
0.04,16,4.8587675
0.05,16,4.860468
0.06,16,4.8621683
0.07,16,4.863869
0.08,16,4.8655696
0.09,16,4.8672695
0.1,16,4.86897
0.11,16,4.8710256
0.12,16,4.8739634
0.13,16,4.8769016
0.14,16,4.87984
0.15,16,4.8827777
0.16,16,4.885716
0.17,16,4.8886538
0.18,16,4.891592
0.19,16,4.8945303
0.2,16,4.8974695
0.21,16,4.900407
0.22,16,4.903345
0.23,16,4.906283
0.24,16,4.9092216
0.25,16,4.912159
0.26,16,4.915097
0.27,16,4.9180355
0.28,16,4.920974
0.29,16,4.923912
0.3,16,4.9268503
0.31,16,4.929788
0.32,16,4.9327264
0.33,16,4.935665
0.34,16,4.9386024
0.35,16,4.9415417
0.36,16,4.9444795
0.37,16,4.9474173
0.38,16,4.9503555
0.39,16,4.953294
0.4,16,4.9562325
0.41,16,4.9592204
0.42,16,4.963699
0.43,16,4.9683433
0.44,16,4.9743924
0.45,16,4.9810896
0.46,16,4.987779
0.47,16,4.9944687
0.48,16,5.0011573
0.49,16,5.007848
0.5,16,5.0145364
0.51,16,5.0212255
0.52,16,5.0279145
0.53,16,5.0346036
0.54,16,5.041294
0.55,16,5.047982
0.56,16,5.0546713
0.57,16,5.0614963
0.58,16,5.071137
0.59,16,5.080777
0.6,16,5.0904174
0.61,16,5.100057
0.62,16,5.109697
0.63,16,5.119336
0.64,16,5.1289763
0.65,16,5.1386166
0.66,16,5.146899
0.67,16,5.154683
0.68,16,5.162468
0.69,16,5.170253
0.7,16,5.178038
0.71,16,5.187113
0.72,16,5.200234
0.73,16,5.2133565
0.74,16,5.226479
0.75,16,5.2396
0.76,16,5.2527223
0.77,16,5.265845
0.78,16,5.2789664
0.79,16,5.2920885
0.8,16,5.305211
0.81,16,5.3183327
0.82,16,5.331454
0.83,16,5.344576
0.84,16,5.3678923
0.85,16,5.39194
0.86,16,5.415989
0.87,16,5.4400377
0.88,16,5.4640846
0.89,16,5.488134
0.9,16,5.5121813
0.91,16,5.536231
0.92,16,5.560279
0.93,16,5.5843267
0.94,16,5.608375
0.95,16,5.6324234
0.96,16,5.6564713
0.97,16,5.68052
0.98,16,5.704569
0.99,16,5.728617
1.0,16,5.752664
1.01,16,5.7767124
1.02,16,5.800762
1.03,16,5.824811
1.04,16,5.850103
1.05,16,5.876232
1.06,16,5.9023604
1.07,16,5.9284887
1.08,16,5.954974
1.09,16,5.98157
1.1,16,6.0081635
1.11,16,6.034758
1.12,16,6.0613527
1.13,16,6.0879483
1.14,16,6.114542
1.15,16,6.1411366
1.16,16,6.1677313
1.17,16,6.194327
1.18,16,6.2209196
1.19,16,6.2475147
1.2,16,6.27411
1.21,16,6.300705
1.22,16,6.327299
1.23,16,6.3538933
1.24,16,6.380489
1.25,16,6.4070826
1.26,16,6.433677
1.27,16,6.460272
1.28,16,6.486867
1.29,16,6.513939
1.3,16,6.5414066
1.31,16,6.568335
1.32,16,6.5952187
1.33,16,6.6221027
1.34,16,6.6489854
1.35,16,6.675869
1.36,16,6.7027526
1.37,16,6.729637
1.38,16,6.75652
1.39,16,6.783404
1.4,16,6.810288
1.41,16,6.8371716
1.42,16,6.8657327
1.43,16,6.894363
1.44,16,6.922993
1.45,16,6.951623
1.46,16,6.9802527
1.47,16,7.0088825
1.48,16,7.037512
