distance,hour,fare
0.0,7,4.473237
0.01,7,4.475859
0.02,7,4.4784803
0.03,7,4.481103
0.04,7,4.4837255
0.05,7,4.4863477
0.06,7,4.48897
0.07,7,4.4915915
0.08,7,4.494213
0.09,7,4.4968348
0.1,7,4.499457
0.11,7,4.502079
0.12,7,4.504701
0.13,7,4.5073223
0.14,7,4.5099444
0.15,7,4.512567
0.16,7,4.515189
0.17,7,4.517811
0.18,7,4.520433
0.19,7,4.5230546
0.2,7,4.5256767
0.21,7,4.528299
0.22,7,4.5309205
0.23,7,4.5335426
0.24,7,4.5363626
0.25,7,4.5396266
0.26,7,4.5428915
0.27,7,4.546157
0.28,7,4.549422
0.29,7,4.5526867
0.3,7,4.5559506
0.31,7,4.559215
0.32,7,4.5624804
0.33,7,4.565745
0.34,7,4.5690103
0.35,7,4.572275
0.36,7,4.5755396
0.37,7,4.578804
0.38,7,4.582069
0.39,7,4.585334
0.4,7,4.5885987
0.41,7,4.5918636
0.42,7,4.595128
0.43,7,4.5983925
0.44,7,4.6016574
0.45,7,4.6049223
0.46,7,4.6081877
0.47,7,4.6114516
0.48,7,4.6147165
0.49,7,4.617982
0.5,7,4.6212463
0.51,7,4.624511
0.52,7,4.627776
0.53,7,4.630517
0.54,7,4.632527
0.55,7,4.634537
0.56,7,4.6365476
0.57,7,4.6385565
0.58,7,4.640566
0.59,7,4.642576
0.6,7,4.6445866
0.61,7,4.646597
0.62,7,4.648607
0.63,7,4.650616
0.64,7,4.6526265
0.65,7,4.6546364
0.66,7,4.6566463
0.67,7,4.658655
0.68,7,4.6606655
0.69,7,4.6626763
0.7,7,4.6646857
0.71,7,4.6666956
0.72,7,4.668706
0.73,7,4.675961
0.74,7,4.685932
0.75,7,4.6959047
0.76,7,4.7058783
0.77,7,4.71585
0.78,7,4.725822
0.79,7,4.7357945
0.8,7,4.745767
0.81,7,4.7557383
0.82,7,4.765712
0.83,7,4.7756834
0.84,7,4.785656
0.85,7,4.795628
0.86,7,4.8056006
0.87,7,4.8155723
0.88,7,4.825545
0.89,7,4.8355174
0.9,7,4.8454895
0.91,7,4.855462
0.92,7,4.8649793
0.93,7,4.873515
0.94,7,4.8824387
0.95,7,4.891746
0.96,7,4.9010553
0.97,7,4.9103637
0.98,7,4.919672
0.99,7,4.9289804
1.0,7,4.938288
1.01,7,4.9475965
1.02,7,4.956905
1.03,7,4.966213
1.04,7,4.975521
1.05,7,4.98483
1.06,7,4.994138
1.07,7,5.0034466
1.08,7,5.012755
1.09,7,5.0220633
1.1,7,5.031372
1.11,7,5.040679
